,Unnamed: 0,datetime,address,lat,long,weather,dead_count,injured_count,severity,cloudcover,dew,humidity,precip,temp,visibility,wspd
955,955,2015-10-27 21:00:00,"г Москва, ул Чертановская, 21 К1",55.621315,37.59462,3,0.0,1.0,1,98.1,38.7,92.48,0.0,40.7,6.2,6.1
956,956,2015-10-27 21:20:00,"г Подольск, ул Клемента Готвальда, 1-42",55.419167,37.534167,1,0.0,2.0,1,94.6,39.5,95.39,0.0,40.7,6.2,6.3
957,957,2015-10-27 22:30:00,"г Троицк, ул Текстильщиков, 1",55.4925,37.324444,1,3.0,1.0,2,98.1,39.0,93.45,0.0,40.7,6.2,6.3
958,958,2015-10-27 22:40:00,"г Москва, ул Покровская, 31",55.713889,37.845278,3,0.0,1.0,1,98.4,38.3,91.36,0.0,40.6,6.2,5.8
960,960,2015-10-27 23:00:00,"г Москва, ул Лобачевского, 41",55.688611,37.473333,1,0.0,1.0,3,99.3,38.5,91.77,0.0,40.7,6.2,6.1
961,961,2015-10-27 23:50:00,"рп Октябрьский, ул Ленина",55.606944,37.977778,1,0.0,1.0,3,97.8,39.2,93.86,0.0,40.8,6.2,6.5
962,962,2015-10-28 01:10:00,"М-7 Волга Москва - Владимир - Нижний Новгород - Казань - Уфа (основное направление), 77 км",55.850556,38.796667,1,0.0,2.0,1,97.1,37.3,93.19,0.0,39.1,6.2,7.8
963,963,2015-10-28 06:30:00,"М-8 Холмогоры Москва - Ярославль - Вологда – Архангельск (основное направление), 91 км",56.701667,38.567778,3,0.0,2.0,1,100.0,34.4,89.86,0.0,37.1,4.3,6.7
964,964,2015-10-28 06:40:00,"д Юрлово, СОЛНЕЧНОГОРСК-СПАСС, 49 км",55.899722,37.269167,2,1.0,0.0,2,99.8,37.3,93.19,0.0,39.1,5.4,11.2
965,965,2015-10-28 09:45:00,"г Москва, пр-кт Вернадского, 3а",55.701111,37.546944,5,0.0,1.0,1,99.2,37.2,93.19,0.0,39.0,5.0,8.0
966,966,2015-10-28 14:10:00,"г Москва, пр-кт Вернадского, 76",55.666944,37.486944,5,0.0,1.0,1,99.2,37.3,93.19,0.0,39.1,4.8,10.2
967,967,2015-10-28 17:40:00,"г Москва, б-р Измайловский, 55",55.797222,37.8025,1,0.0,1.0,1,99.4,37.2,93.19,0.0,39.0,5.6,5.3
968,968,2015-11-04 17:00:00,"г Москва, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление), 56 км",55.358611,37.193056,1,1.0,2.0,2,0.0,39.1,87.13,0.0,42.7,6.2,7.6
969,969,2015-11-04 18:30:00,"п Тур Пансионат Клязьминское водохранилище, тер 1-й км, 7",55.997778,37.676111,3,1.0,0.0,2,2.7,38.1,83.72,0.0,42.7,6.2,7.1
970,970,2015-11-04 19:00:00,"г Москва, ул Рябиновая, 56",55.403333,37.261111,1,1.0,0.0,2,0.0,39.2,86.94,0.0,42.8,6.2,7.9
972,972,2015-11-05 06:49:00,"г Серпухов, проезд Мишина, 2-7",54.9175,37.423333,1,1.0,0.0,2,97.3,39.4,95.02,0.0,40.7,6.2,8.8
973,973,2015-11-08 08:45:00,"А-106 Рублево-Успенское шоссе, 3 км",55.688889,37.266389,3,0.0,1.0,1,88.2,24.8,92.93,0.0,26.6,5.6,6.6
974,974,2015-11-09 19:20:00,"г Серпухов, ул Чернышевского, 17-в",54.911389,37.391389,1,0.0,1.0,3,73.4,30.4,91.19,0.0,32.7,6.2,5.3
975,975,2015-11-10 03:30:00,"г Верея, ул Советская 1-я, 25-21",55.344444,36.177222,5,0.0,1.0,1,100.0,33.1,98.55,0.0,33.5,1.6,3.0
976,976,2015-11-10 07:30:00,"г Железнодорожный, пл Привокзальная, 9",55.751389,38.004722,1,0.0,1.0,3,98.6,30.7,92.49,0.0,32.6,2.2,4.3
977,977,2015-11-10 07:30:00,"г Москва, ул Юных Ленинцев, 39",55.700278,37.748056,3,0.0,1.0,1,98.9,31.0,91.39,0.0,33.2,1.2,4.1
979,979,2015-11-10 13:15:00,"А-107 Московское малое кольцо Икша - Ногинск - Бронницы - Голицыно - Истра - Икша, 18 км",55.756667,36.894167,1,0.0,1.0,3,100.0,31.3,92.69,0.0,33.2,1.6,5.3
980,980,2015-11-10 15:00:00,"г Москва, ул Парковая 16-я, 41",55.806389,37.826944,1,0.0,1.0,1,100.0,30.4,87.51,0.0,33.7,2.0,3.6
981,981,2015-11-10 15:50:00,"г Москва, ул Грина, 22",55.5675,37.571944,1,0.0,1.0,3,99.6,31.9,93.53,0.0,33.6,0.7,4.6
982,982,2015-11-10 16:50:00,"г Сергиев Посад, ул Куликова, 14-11",56.291944,38.128889,1,0.0,1.0,1,100.0,30.0,85.04,0.0,34.0,3.7,4.6
983,983,2015-11-10 17:05:00,"г Дмитров, ул Пушкинская, 2а",56.583056,37.866389,1,0.0,1.0,1,100.0,30.5,85.58,0.0,34.3,5.0,4.5
984,984,2015-11-10 17:07:00,"г Москва, ул Красного Маяка, 22 К2",55.612038,37.549239,1,0.0,1.0,1,99.4,31.7,93.82,0.0,33.3,0.7,4.8
985,985,2015-11-10 17:10:00,"г Москва, пр-кт Солнцевский, 1",55.651944,37.397222,1,0.0,1.0,3,99.7,31.7,96.55,0.0,32.6,0.7,5.8
986,986,2015-11-10 17:30:00,"рп Большие Дворы, ул Маяковского, 74",55.812778,38.648611,3,0.0,1.0,3,98.1,30.8,94.15,0.0,32.3,2.2,4.7
987,987,2015-11-10 17:40:00,"А-104 Москва - Дмитров – Дубна, 99 км",56.562778,37.384444,1,1.0,0.0,2,100.0,30.6,85.27,0.0,34.6,5.4,3.7
988,988,2015-11-10 17:45:00,"д Кресты, М-10 Россия Москва - Тверь - Великий Новгород - Санкт-Петербург (основное направление), 60 км",56.164444,37.014167,1,0.0,1.0,1,100.0,30.7,87.03,0.0,34.2,4.3,4.1
989,989,2015-11-10 18:03:00,"г Москва, ул Магистральная 5-я, 12",55.773056,37.526667,1,0.0,1.0,1,100.0,30.4,86.86,0.0,33.9,1.7,3.5
990,990,2015-11-10 18:05:00,"г Красноармейск, ул Академика Янгеля, 43",56.085278,38.122778,1,0.0,1.0,3,100.0,30.6,89.98,0.0,33.2,2.3,4.6
991,991,2015-11-10 18:30:00,"г Москва, ул Окская, 13",55.718056,37.78,3,0.0,1.0,1,100.0,30.7,89.78,0.0,33.4,1.6,4.0
992,992,2015-11-10 18:45:00,"г Москва, проезд Дорожный 1-й, 8",55.614117,37.622196,1,0.0,1.0,1,99.1,31.7,93.66,0.0,33.3,0.8,4.7
993,993,2015-11-10 19:00:00,"г Москва, пр-кт Севастопольский, 11 Е",55.686667,37.603889,1,0.0,1.0,3,99.3,31.2,91.02,0.0,33.5,1.0,4.5
994,994,2015-11-10 19:00:00,"г Электросталь, ул Николаева, 1-12",55.789444,38.436944,1,0.0,1.0,3,98.3,30.7,94.46,0.0,32.1,2.3,4.6
995,995,2015-11-10 19:10:00,"г Москва, ул Крылатские Холмы, 34",55.0,37.0,1,0.0,1.0,1,98.9,32.9,97.22,0.0,33.6,0.7,3.9
996,996,2015-11-10 20:55:00,"г Ногинск, ул Патриаршая",55.854444,38.441389,1,0.0,1.0,3,98.3,30.7,93.49,0.0,32.4,2.3,4.6
997,997,2015-11-10 22:00:00,"ВОСТРЯКОВО-ЛОВЦОВО, 3 км",55.389167,37.860556,6,0.0,1.0,3,88.5,31.9,99.79,0.0,31.9,1.2,6.6
998,998,2015-11-10 23:00:00,"г Москва, ул Воздвиженка, 10",55.752778,37.606389,1,0.0,1.0,3,100.0,30.4,86.83,0.0,33.9,1.6,3.4
999,999,2015-11-11 01:20:00,"г Москва, ул Кожевническая, 6",55.73,37.643333,1,0.0,1.0,1,100.0,37.0,99.09,0.0,37.3,0.1,2.3
1000,1000,2015-11-11 05:55:00,"г Серпухов, ул Севрюкова, 11",54.904444,37.369167,1,1.0,0.0,2,58.2,39.0,99.65,0.0,39.1,1.1,2.8
1001,1001,2015-11-11 06:10:00,"г Москва, км МКАД 84-й, 100",55.907778,37.591944,1,0.0,1.0,3,100.0,36.5,99.06,0.0,36.7,0.1,2.8
1002,1002,2015-11-11 06:15:00,"МОСКВА-ЖУКОВСКИЙ, 26 км",55.633611,37.956111,1,0.0,1.0,3,100.0,37.3,99.81,0.0,37.3,0.4,3.4
1003,1003,2015-11-11 06:33:00,"г Москва, ул Дубнинская, 52",55.896944,37.55,1,0.0,1.0,1,100.0,36.5,99.1,0.0,36.7,0.1,2.9
1004,1004,2015-11-11 07:00:00,"г Москва, ул Удальцова, 32",55.681111,37.4925,1,0.0,1.0,3,100.0,37.9,99.59,0.0,38.0,0.0,1.5
1005,1005,2015-11-11 07:30:00,"г Подольск, ул Февральская, 82",55.433889,32.6525,1,0.0,1.0,1,90.0,38.0,96.54,0.0,38.9,6.2,6.7
1006,1006,2015-11-11 07:40:00,"М-2 Крым Москва - Тула - Орел - Курск - Белгород - граница с Украиной (основное направление), 42 км",55.230879,37.362751,1,0.0,1.0,1,85.5,38.1,99.84,0.0,38.1,0.1,2.0
1007,1007,2015-11-11 08:00:00,"г Москва, км МКАД 82-й",55.907778,37.547778,1,0.0,1.0,3,100.0,36.4,99.23,0.0,36.5,0.1,3.1
1009,1009,2015-11-11 08:41:00,"г Москва, ш Дмитровское, 65 Б",55.849167,37.566667,3,0.0,1.0,1,100.0,36.7,98.68,0.0,37.1,0.1,2.3
1010,1010,2015-11-11 10:30:00,"А-108 Московское большое кольцо Дмитров - Сергиев Посад - Орехово-Зуево - Воскресенск - Михнево - Балабаново - Руза - Клин - Дмитров, 21 км",55.338889,38.672778,1,0.0,3.0,3,100.0,37.3,100.0,0.0,37.3,0.4,3.6
1011,1011,2015-11-11 12:50:00,"г Москва, А-106 Рублево-Успенское шоссе, 17 км",55.719167,37.1325,1,0.0,2.0,1,100.0,38.4,99.81,0.0,38.5,0.1,0.8
1012,1012,2015-11-11 16:40:00,"г Истра, ул Советская, 16",55.550833,36.513889,3,0.0,1.0,1,73.4,38.3,99.77,0.0,38.3,0.0,1.7
1013,1013,2015-11-11 17:20:00,"г Можайск, ул Мира, 14",55.343889,36.018056,1,0.0,1.0,3,34.2,39.5,99.28,0.0,39.7,1.9,3.0
1014,1014,2015-11-11 17:35:00,"г Железнодорожный, ул Главная, 26",55.44,37.59,1,0.0,1.0,1,100.0,37.5,99.85,0.0,37.6,0.1,2.2
1015,1015,2015-11-11 17:40:00,"г Волоколамск, ул Ново-Солдатская, 9",56.029167,35.950833,1,0.0,1.0,3,100.0,35.0,96.49,0.0,35.9,2.5,2.2
1017,1017,2015-11-11 18:20:00,"МОСКВА-АРХАНГЕЛЬСК-КРАСНОАРМЕЙСК-БАРКОВО, 3 км",56.037778,37.151667,1,1.0,0.0,2,100.0,36.0,99.38,0.0,36.2,0.3,3.4
1018,1018,2015-11-11 19:00:00,"д Дрожжино, ул Новое шоссе, 261-1",55.5275,37.5814,1,0.0,1.0,1,100.0,37.7,99.78,0.0,37.7,0.1,2.0
1019,1019,2015-11-11 19:42:00,"г Егорьевск, ул Советская, 191",55.374444,39.046667,1,0.0,1.0,3,100.0,37.3,100.0,0.0,37.3,0.4,3.6
1020,1020,2015-11-11 19:50:00,"д Юрлово, СОЛНЕЧНОГОРСК-СПАСС, 49 км",55.155,37.435,8,0.0,1.0,3,84.2,38.0,99.85,0.0,38.0,0.1,2.1
1021,1021,2015-11-11 20:20:00,"г Москва, пр-кт Вернадского, 125",55.656389,37.480278,1,0.0,1.0,1,100.0,38.1,99.69,0.0,38.2,0.0,1.2
1022,1022,2015-11-11 20:35:00,"г Домодедово, проезд Кутузова, 83",55.428056,37.770278,1,0.0,3.0,1,100.0,37.3,99.96,0.0,37.3,0.1,2.4
1023,1023,2015-11-11 21:00:00,"г Москва, А-130 Москва - Малоярославец - Рославль - граница с Республикой Белоруссия (основное направление), 35 км",55.508333,37.347778,1,0.0,1.0,1,97.2,38.3,99.85,0.0,38.4,0.0,1.1
1024,1024,2015-11-11 21:10:00,"г Озеры, ул Свердлова, 47",54.858333,38.560833,1,0.0,2.0,1,100.0,35.9,98.99,0.0,36.2,0.6,2.2
1025,1025,2015-11-11 21:35:00,"г Москва, наб Тараса Шевченко, 7",55.750833,37.570556,1,0.0,1.0,1,100.0,37.0,99.01,0.0,37.3,0.1,2.2
1026,1026,2015-11-11 21:45:00,"г Подольск, ул Большая Серпуховская, 122",55.4,37.551389,1,0.0,1.0,1,96.5,37.6,99.86,0.0,37.7,0.1,2.2
1027,1027,2015-11-11 23:30:00,"с Акулово (гп Одинцово), МОСКВА-БОРОДИНО, 28 км",55.39,37.14,3,0.0,2.0,1,88.8,38.1,99.84,0.0,38.2,0.1,1.7
1028,1028,2015-11-12 02:40:00,"с Никитское, М-5 Урал Москва - Рязань - Пенза - Самара - Уфа – Челябинск (основное направление), 77 км",55.5069,38.7772,1,0.0,1.0,1,96.6,33.7,100.0,0.0,33.7,2.5,5.1
1029,1029,2015-11-12 03:15:00,"М-2 Крым Москва - Тула - Орел - Курск - Белгород - граница с Украиной (основное направление), 58 км",55.149444,37.3175,1,0.0,1.0,1,97.8,33.9,99.19,0.0,34.1,3.8,4.9
1030,1030,2015-11-12 06:50:00,"г Москва, А-109 Ильинское шоссе, 4 км",55.795833,37.293056,1,0.0,1.0,3,99.7,33.1,96.82,0.0,33.9,5.2,4.0
1031,1031,2015-11-12 07:40:00,"г Москва, ул Новогиреевская, Металлурго",55.759722,37.793333,1,0.0,2.0,1,100.0,33.0,95.51,0.0,34.1,4.0,3.3
1032,1032,2015-11-12 11:00:00,"рп Большие Вяземы, п Школьный, 6",55.627222,37.003611,1,0.0,1.0,1,100.0,33.6,98.81,0.0,33.9,5.4,4.3
1033,1033,2015-11-12 16:37:00,"рп Большие Вяземы, МОСКВА-БОРОДИНО, 43 км",55.629722,37.004167,3,0.0,2.0,3,100.0,33.6,98.81,0.0,33.9,5.4,4.3
1034,1034,2015-11-12 17:05:00,"рп Лотошино, ул Калинина, 28",56.231667,35.643056,1,0.0,1.0,3,100.0,34.7,95.52,0.0,35.8,6.2,5.2
1036,1036,2015-11-12 22:50:00,"рп Нахабино, ш Волоколамское",55.843889,37.202222,1,1.0,0.0,2,100.0,32.8,96.04,0.0,33.8,5.2,4.0
1037,1037,2015-11-13 02:45:00,"г Звенигород, ул Лермонтова, 17",55.6694,36.0681,1,0.0,4.0,3,97.0,33.4,91.36,0.0,35.7,6.1,4.5
1038,1038,2015-11-13 17:10:00,"д Борисово, БОРИСОВСКОЕ ШОССЕ, 1 км",54.546667,37.290833,1,0.0,1.0,1,97.4,33.5,93.82,0.0,35.1,6.2,3.5
1039,1039,2015-11-13 20:00:00,"г Кашира, ЕГОРЬЕВСК-КОЛОМНА-КАШИРА-НЕНАШЕВО, 113 км",54.835278,38.172778,6,0.0,1.0,3,100.0,34.1,96.48,0.0,35.0,6.2,4.5
1040,1040,2015-11-15 00:35:00,"г Москва, пр-кт Вернадского, 14А",55.676944,37.506389,4,1.0,2.0,2,93.6,27.8,87.29,0.0,31.2,4.9,11.3
1041,1041,2015-11-15 06:45:00,"СТУПИНО-СОКОЛОВА ПУСТЫНЬ, 2 км",54.848056,38.115556,1,0.0,1.0,3,99.9,23.3,74.36,0.0,30.5,6.2,11.2
1042,1042,2015-11-15 07:30:00,"МОСКВА-МИНСК-НАРА-ТАШИРОВО-МБК-ЧЕШКОВО, 0 км",55.417222,36.6425,2,0.0,1.0,3,99.8,29.0,91.54,0.0,31.2,2.6,11.2
1043,1043,2015-11-15 09:20:00,"М-5 Урал Москва - Рязань - Пенза - Самара - Уфа – Челябинск (основное направление), 136 км",54.553611,39.54,2,0.0,1.0,1,100.0,24.5,84.28,0.0,28.7,6.2,4.5
1044,1044,2015-11-15 09:30:00,"д Островцы, М-5 Урал Москва - Рязань - Пенза - Самара - Уфа – Челябинск (основное направление), 33 км",55.3364,38.0836,2,0.0,1.0,1,65.8,27.7,90.95,0.0,30.1,5.9,14.6
1045,1045,2015-11-15 09:44:00,,55.585,37.356389,2,0.0,2.0,3,93.8,28.3,89.43,0.0,31.0,4.7,12.2
1046,1046,2015-11-15 11:15:00,"КАШИРСКОЕ ШОССЕ, 86 км",55.054167,37.955,2,1.0,1.0,2,85.7,26.0,83.23,0.0,30.5,5.8,12.7
1047,1047,2015-11-15 12:15:00,"КАШИРСКОЕ ШОССЕ, 83 км",55.054167,37.955,2,0.0,2.0,1,85.7,26.0,83.23,0.0,30.5,5.8,12.7
1048,1048,2015-11-15 13:40:00,"М-9 Балтия Москва - Волоколамск - граница с Латвийской Республикой, 103 км",55.999722,36.128611,2,0.0,1.0,1,93.3,28.2,84.33,0.0,32.4,5.0,8.2
1049,1049,2015-11-15 14:15:00,"П.ПОСАД-КР.ДУБРАВА-КОВРИГИНО, 6 км",55.788,38.7426,2,0.0,3.0,3,81.6,26.9,90.31,0.0,29.4,5.4,13.7
1050,1050,2015-11-15 15:20:00,"МОСКВА-СИМФЕРОПОЛЬ, 69 км",55.109444,37.295,2,0.0,2.0,3,87.3,28.3,88.52,0.0,31.3,5.1,11.6
1051,1051,2015-11-15 16:50:00,"М-2 Крым Москва - Тула - Орел - Курск - Белгород - граница с Украиной (основное направление), 105 км",54.508107,37.280147,2,0.0,1.0,3,100.0,28.0,89.81,0.0,30.7,3.5,12.2
1052,1052,2015-11-15 17:20:00,"г Москва, ул Уссурийская, 1к1",55.825278,37.810278,2,0.0,1.0,1,97.9,26.7,83.62,0.0,31.1,5.1,9.0
1053,1053,2015-11-16 11:30:00,"г Подольск, ул Орджоникидзе, 9",55.250833,37.341667,1,0.0,1.0,1,93.0,25.1,88.33,0.0,28.1,5.2,8.2
1054,1054,2015-11-16 11:50:00,"г Москва, ул Сущевская, 13-15",55.780942,37.6016,1,0.0,1.0,1,99.1,25.0,85.15,0.0,28.9,6.2,3.3
1055,1055,2015-11-18 11:20:00,"МОСКВА-С.ПЕТЕРБУРГ-ЛУНЕВО-ЦЕСАРКА-КЛУШИНО, 1 км",56.171667,37.504167,2,0.0,2.0,1,100.0,25.0,87.86,0.0,28.1,5.4,7.9
1056,1056,2015-11-18 12:00:00,"д Растовцы, ДМИТРОВ-ТАЛДОМ, 28 км",56.385556,37.343333,2,1.0,2.0,2,100.0,24.8,87.69,0.0,28.0,5.8,7.3
1057,1057,2015-11-18 12:40:00,"г Юбилейный, ул М.К.Тихонравова, 28а",55.9375,37.833611,2,0.0,1.0,3,100.0,25.6,88.66,0.0,28.5,5.3,6.8
1058,1058,2015-11-18 12:50:00,"г Волоколамск, МОСКВА-ВОЛОКОЛАМСК, 115 км",56.030278,35.9925,2,1.0,0.0,2,100.0,24.7,89.26,0.0,27.5,6.2,7.9
1059,1059,2015-11-18 13:15:00,"г Москва, ул Гришина, 23, к.4",55.724444,37.4125,2,0.0,1.0,3,100.0,25.1,90.86,0.0,27.4,5.9,8.0
1060,1060,2015-11-18 13:15:00,"г Москва, ул Капотня, МГО б-н",55.646111,37.788611,2,0.0,2.0,1,100.0,25.9,90.83,0.0,28.2,5.3,8.5
1061,1061,2015-11-18 13:20:00,"г Москва, ул Михалковская, 48",55.840556,37.523333,2,0.0,1.0,1,100.0,25.8,88.26,0.0,28.8,5.3,5.4
1062,1062,2015-11-18 14:00:00,"рп Ильинский, ул Островского, 1б",55.0,38.0,4,0.0,1.0,3,100.0,25.0,95.45,0.0,26.1,3.1,8.0
1063,1063,2015-11-18 14:45:00,"г Сергиев Посад, ул Рыбная 2-я, 15",56.304167,38.135556,2,0.0,2.0,3,100.0,25.3,87.11,0.0,28.6,5.0,6.8
1064,1064,2015-11-18 16:30:00,"г Серпухов, ул Ворошилова, 139",54.923889,37.4425,3,0.0,1.0,3,100.0,25.0,95.62,0.0,26.0,3.6,8.7
1065,1065,2015-11-18 17:15:00,"г Железнодорожный, МКАД-ЖЕЛ.-Л-ДУЛЕВО-ЧЕРНОЕ-ФЕДУРНОВО, 11 км",55.750833,38.018889,2,0.0,1.0,3,100.0,26.0,90.73,0.0,28.3,5.4,8.3
1066,1066,2015-11-18 21:30:00,"г Жуковский, ул Дугина, 23",55.601389,38.096389,1,0.0,1.0,3,100.0,26.5,92.66,0.0,28.3,5.5,9.1
1068,1068,2015-11-19 05:35:00,"г Щелково, пр-кт Пролетарский, 10",55.924722,38.003889,1,0.0,1.0,1,100.0,31.3,95.87,0.0,32.4,3.7,8.7
1069,1069,2015-11-19 05:45:00,"с Акулово (гп Одинцово), МОСКВА-БОРОДИНО, 27 км",55.661944,37.238333,1,0.0,2.0,3,100.0,31.9,99.8,0.0,32.0,2.5,15.5
1070,1070,2015-11-19 05:50:00,"г Балашиха, М-7 Волга Москва - Владимир - Нижний Новгород - Казань - Уфа (основное направление), 20 км",55.475,37.581111,1,0.0,1.0,3,100.0,32.0,93.25,0.0,33.7,3.7,13.5
1071,1071,2015-11-19 06:30:00,"г Москва, аллея Чоботовская 9-я, 1, стр.1",55.655556,37.3525,1,0.0,1.0,3,100.0,31.9,98.85,0.0,32.2,2.7,14.9
1072,1072,2015-11-19 06:45:00,"ХЛЕБНИКОВО-РОГАЧЕВО, 14 км",56.044167,37.224167,1,0.0,1.0,1,100.0,31.8,97.91,0.0,32.4,3.4,10.8
1073,1073,2015-11-19 07:00:00,"г Наро-Фоминск, ул Шибанкова, 6а",55.406389,36.718611,1,0.0,1.0,3,100.0,32.3,96.44,0.0,33.2,2.5,9.0
1074,1074,2015-11-19 07:25:00,"ПОДЪЕЗД К Г.СЕРГИЕВ ПОСАД, 17 км",56.356667,38.183056,1,0.0,1.0,1,100.0,30.8,95.56,0.0,31.9,4.1,7.7
1075,1075,2015-11-19 07:50:00,"г Москва, ул Николоямская, 33СТР1",55.445,37.3927,3,0.0,2.0,3,100.0,32.0,93.55,0.0,33.6,3.6,13.5
1076,1076,2015-11-19 08:30:00,"г Москва, проезд Путевой, 2",55.880833,37.57,1,0.0,1.0,1,100.0,31.5,94.27,0.0,33.0,2.9,6.2
1077,1077,2015-11-19 09:30:00,"г Москва, ул Менжинского, 24",55.867778,37.670833,1,0.0,1.0,1,100.0,31.4,93.58,0.0,33.1,3.0,5.4
1078,1078,2015-11-19 09:30:00,"г Истра, МОСКВА-ВОЛОКОЛАМСК, 54 км",55.9125,36.866667,1,0.0,1.0,3,100.0,32.1,95.8,0.0,33.1,6.1,11.2
1079,1079,2015-11-19 10:30:00,"г Москва, ул Лобачевского, 94",55.0,37.0,1,0.0,1.0,1,100.0,32.0,95.23,0.0,33.3,4.1,11.0
1080,1080,2015-11-19 13:20:00,"А-108 Московское большое кольцо Дмитров - Сергиев Посад - Орехово-Зуево - Воскресенск - Михнево - Балабаново - Руза - Клин - Дмитров, 33 км",56.261944,37.0925,1,0.0,1.0,1,100.0,31.6,95.12,0.0,32.9,5.2,10.9
1081,1081,2015-11-19 14:30:00,"г Москва, пр-кт Ленинградский, 99",55.670556,37.52,1,0.0,1.0,1,100.0,31.8,95.36,0.0,33.0,3.2,12.4
1082,1082,2015-11-19 14:56:00,"г Москва, ш Воробьевское, 2",55.728611,37.545556,1,0.0,1.0,1,100.0,31.7,95.02,0.0,33.0,3.2,9.5
1083,1083,2015-11-19 16:45:00,"г Москва, ул Калитниковская Б., 10",55.737222,37.679167,3,0.0,1.0,1,100.0,31.6,94.62,0.0,33.0,3.2,8.2
1084,1084,2015-11-19 16:50:00,"г Москва, пр-кт Комсомольский, 41",55.43191,37.343234,1,0.0,1.0,1,100.0,32.0,93.87,0.0,33.6,3.6,13.5
